HOME_PLAN_ID_CD|BILL_PROV_ID|LOCATION_ID|LOCATION_ADDRESS_ID|LOCATION_NAME|LOCATION_PEER_GROUP|LOCATION_STREET1|LOCATION_STREET2|LOCATION_CITY|LOCATION_COUNTY_CD|LOCATION_STATE|LOCATION_ZIP|LOCATION_PHONE|LOCATION_EMAIL|SEG1_ID|SEG2_ID|SEG3_ID|SEG4_ID|SEG5_ID|SEG6_ID|SEG7_ID|SEG8_ID|SEG9_ID|SEG10_ID
471|52223HJ11906|207R00000X|5|JOSHUA|IP|1351 Darien Gardens||WASHINGTON|AR069|DC|20016|+1-485-288|helmet1987@live.com||||||||||
20|18653BM71880|207RC0000X|4|ROY|OP|1061 Armory Crescent||COVINGTON|NE153|LA|70433|+1-249-919|daddy1856@gmail.com||||||||||
20|97928FB19097|207RC0000X|3|JOHN|OP|1071 Pennsylvania Bayou||MERIDIAN|NE153|MS|39305|+1-026-625|truly2100@example.com||||||||||
20|83651BF15883|207X00000X|9|JAMES|OP|1 Sfgh Access Lane||EMPORIA|LA071|KS|66801|+1-199-868|calculation2070@protonmail.com||||||||||
259|39471XG81164|207X00000X|9|KENNETH|OP|1079 Veterans Pass||MEMPHIS|AR031|TN|38119|+1-893-030|tap1819@gmail.com||||||||||
20|97112GU48535|207RC0000X|8|TERRY|OP|759 Market Turnpike||HONOLULU|AR007|HI|96813|+1-976-742|linda1960@live.com||||||||||
20|57242OY61709|207X00000X|8|STEVEN|OP|27 Candlestick Cove Square||GREAT NECK|NE153|NY|11021|+1-176-382|routers1940@example.com||||||||||
20|29415OB31261|207X00000X|8|DAVID|IP|872 English Green||TOPEKA|NE153|KS|66614|+1-003-525|collaborative2004@example.com||||||||||
259|75736HM78790|207X00000X|7|STEVEN|IP|1350 Talbert Street||JUNEAU|NE109|AK|99801|+1-645-594|oral2007@yandex.com||||||||||
20|70421TZ06316|207RC0000X|9|MAURICE|IP|3 Eagle Crossing||LOUISVILLE|LA017|KY|40295|+1-882-825|pillow1822@protonmail.com||||||||||
471|97447HY68042|207RC0000X|3|STEPHEN|OP|291 Belvedere Junction||OKLAHOMA CITY|AR119|OK|73112|+1-914-496|lady2044@example.org||||||||||
20|85171UJ79389|207X00000X|4|ROBERT|OP|155 Ramsel Canyon||ROCKVILLE|AR045|MD|20850|+1-402-525|spectrum1997@protonmail.com||||||||||
20|95216WM33418|207RC0000X|7|STEPHEN|IP|436 Music Concourse Access Junction||WASHINGTON|LA033|DC|20008|+1-404-412|finishing2082@protonmail.com||||||||||
170|53019SD66983|207X00000X|5|JAMES|IP|351 Rod Drive||LYNCHBURG|AR143|VA|24502|+1-246-312|sean1929@example.com||||||||||
20|49208RC97293|207RC0000X|9|THOMAS|OP|1063 Irving Alley||LINCOLN|AR007|NE|68506|+1-295-824|incorrect2035@live.com||||||||||
20|07149TE66157|207R00000X|9|AKILAN|IP|863 Chaves Avenue||PLANO|LA033|TX|75093|+1-988-493|apartments2054@protonmail.com||||||||||
259|65128AK83796|207RC0000X|6|MICHELLE|IP|1375 Cyrus Expressway||BELFAST|AR045|ME|49154|+1-465-644|drum2017@gmail.com||||||||||
170|69232UB09951|207R00000X|6|MIHAELA|IP|918 Ledyard Expressway||ALBUQUERQUE|AR119|NM|87102|+1-129-382|sure1920@yandex.com||||||||||
170|60295RF15394|207X00000X|1|BIN|IP|793 Hugo Junction||LAFAYETTE|AR131|LA|70501|+1-958-069|military2032@yandex.com||||||||||
20|58237UF47366|207RN0300X|5|ROBERTA|OP|420 Essex Motorway||HAGERSTOWN|NE109|MD|21740|+1-889-690|apple1943@live.com||||||||||
20|73799GE80771|207RC0000X|4|JAMES|IP|759 Cotter Trail||LYNCHBURG|AR119|VA|24502|+1-377-533|victorian1999@yahoo.com||||||||||
259|96430EC15329|207RC0000X|1|THOMAS|IP|482 Rankin Square||BOSTON|NE055|MA|22418|+1-464-020|explained1929@example.com||||||||||
20|51274JD81600|207RC0000X|9|ERIC|IP|1165 Mauldin Point||DES MOINES|AR131|IA|50305|+1-890-886|continuously2056@outlook.com||||||||||
20|91657UG90256|207RC0000X|8|DAVID|IP|257 San Benito Mews||MOBILE|LA017|AL|36691|+1-343-976|proposals1858@gmail.com||||||||||
20|32660MM05700|207X00000X|6|EMIL|IP|1259 Balceta Plaza||SAINT LOUIS|AR131|MO|63128|+1-814-520|trains1851@outlook.com||||||||||
20|46760UP88701|207X00000X|3|LOUIS|OP|981 Irwin Viaduct||SAINT LOUIS|LA033|MO|63141|+1-492-893|representatives1971@outlook.com||||||||||
20|61944TM28075|207RC0000X|4|HELENA|OP|292 Conrad Extension||WHITE SULPHUR SPRINGS|AR045|WV|24986|+1-205-048|frequencies1954@gmail.com||||||||||
170|09509HH19876|207X00000X|6|CARRIE|IP|220 Custom House Boulevard||SANFORD|AR045|ME|40732|+1-631-551|negative1907@outlook.com||||||||||
20|53809GW72450|207X00000X|6|SUNIT|IP|205 Stow Lake Lodge||LITTLETON|AR119|NH|3561|+1-886-945|politics1929@duck.com||||||||||
20|62928VP99195|207RC0000X|6|JOSEPH|IP|757 Fielding Extension||CARSON CITY|AR045|NV|89705|+1-464-070|german2027@protonmail.com||||||||||
259|63580OM45608|207R00000X|7|ROBERT|OP|440 Truett Cove||LEWISTON|AR143|ME|42411|+1-455-608|compliant2048@yahoo.com||||||||||
20|79360RQ48352|207RC0000X|9|CHANDRASHEKAR|IP|252 Milan Highway||ROCK SPRINGS|NE055|WY|82901|+1-821-514|prep1813@duck.com||||||||||
20|20850DG61630|207X00000X|5|FLETCHER|IP|254 Frank Norris Expressway||FORT MYERS|AR131|FL|33912|+1-312-439|television2045@example.org||||||||||
170|20163EG42260|207RC0000X|7|SUNIT|OP|943 Hemlock Motorway||LITTLETON|AR031|NH|3561|+1-046-889|marathon2093@live.com||||||||||
20|73586VR41770|207YS0123X|5|ROBERT|IP|530 Roanoke Extension||WORLAND|AR119|WY|82401|+1-516-733|decor2060@outlook.com||||||||||
20|17925SY53447|207RC0000X|4|HELENA|IP|959 Edward Ranch||WHITE SULPHUR SPRINGS|AR143|WV|24986|+1-764-872|going1952@outlook.com||||||||||
20|17634RA34081|207RC0000X|2|AKILAN|OP|268 Dewitt Alley||PLANO|AR069|TX|75093|+1-076-165|explorer1987@yahoo.com||||||||||
170|60112SS10412|207X00000X|7|GINA|IP|536 Fair Alley||HONOLULU|NE109|HI|96826|+1-830-463|superior2061@live.com||||||||||
20|48969IS14267|207X00000X|7|JEFFERY|OP|1074 Crisp Crossing||TAMUNING|NE055|GU|96913|+1-604-292|birthday1807@yahoo.com||||||||||
170|45272PV48592|207R00000X|9|FAHIMA|IP|895 Oak Access Path||DAKOTA DUNES|AR007|SD|57049|+1-463-616|homeless1908@live.com||||||||||
20|58888UA45966|207X00000X|7|MARIA|OP|233 Buena Vista Trace||PHOENIX|AR143|AZ|85038|+1-806-523|initiated1915@yahoo.com||||||||||
259|69259WY04920|207X00000X|5|DAVID|IP|222 Rae Bend||MOBILE|LA033|AL|36691|+1-068-111|obtaining1928@yahoo.com||||||||||
170|83875AF07932|207R00000X|4|DAVID|IP|1324 Cardenas Street||READING|AR031|PA|19612|+1-446-898|party1989@yahoo.com||||||||||
20|25138RS05326|207RC0000X|4|SHEILA|IP|1252 Lilac Freeway||OKLAHOMA CITY|LA017|OK|73117|+1-238-303|brandon1969@live.com||||||||||
20|08543PB15669|207RC0000X|6|ROBERT|IP|939 Legion Of Honor Park||WORLAND|AR069|WY|82401|+1-160-966|geology2070@gmail.com||||||||||
170|17607OT45088|207RC0000X|2|ANITA|IP|1325 Oakwood Bypass||CASPER|AR007|WY|82605|+1-639-876|essay1994@yahoo.com||||||||||
170|06687ZR86871|207R00000X|7|JUAN|OP|1024 Toledo Creek||BAYAMON|AR069|PR|96170|+1-644-873|consortium1887@yahoo.com||||||||||
20|99835HI72271|207RC0000X|2|BENJAMIN|OP|30 Mint Bypass||ROCKLIN|LA071|CA|95765|+1-490-989|epic1991@gmail.com||||||||||
170|15578NN30263|207X00000X|3|ROBERT|IP|703 Commonwealth Route||LEWISTON|NE109|ME|42411|+1-054-114|vegas2048@yandex.com||||||||||
170|13216YO06923|207X00000X|2|CASEY|IP|349 Fisher Path||COEUR D ALENE|AR119|ID|83816|+1-505-810|conditioning1855@duck.com||||||||||
20|78108AF11439|208G00000X|6|ROLF|IP|166 Post Viaduct||COLUMBUS|AR007|WI|53925|+1-024-742|immune1976@yandex.com||||||||||
20|20817TZ25778|207RC0000X|2|JAMES|IP|1108 Cohen Park||CHARLOTTE|AR007|NC|28275|+1-764-690|injury1950@duck.com||||||||||
20|42250PZ20739|207X00000X|1|FLETCHER|OP|933 Loma Vista Hills||FORT MYERS|LA071|FL|33912|+1-803-611|short1913@example.org||||||||||
259|03675MK69862|207X00000X|7|JAMES|IP|1318 Leland Highway||N LOGAN|LA017|UT|84341|+1-088-190|charming1888@live.com||||||||||
170|54334IP86246|207RC0000X|9|ISABEL|IP|961 Retiro Bypass||SAN JUAN|LA017|PR|93683|+1-522-069|poems1962@live.com||||||||||
259|56217VY72425|207X00000X|7|DANIEL|OP|132 Transverse Viaduct||DILLON|NE055|MT|59725|+1-989-162|grade1943@example.com||||||||||
259|83218XX05404|207RC0000X|1|THOMAS|OP|1214 Downey Garden||MACON|AR069|GA|31210|+1-061-815|determines1890@example.com||||||||||
259|91144EN27000|207RC0000X|6|STEVEN|IP|267 Pulaski Trail||GREAT NECK|AR031|NY|11021|+1-329-293|trips2074@example.org||||||||||
20|22562CT85552|207X00000X|2|MICHELLE|OP|74 Adair Expressway||FRUITLAND|AR131|ID|83619|+1-072-359|visiting2077@example.com||||||||||
20|12037JS64334|207RC0000X|5|THOMAS|IP|35 Capra Hill||MACON|NE109|GA|31210|+1-243-238|cork1876@outlook.com||||||||||
20|28537MP20353|207R00000X|9|DAVID|OP|61 Edinburgh Cove||READING|NE153|PA|19612|+1-838-587|providence2043@example.org||||||||||
20|64270MB41755|207X00000X|3|DEAN|IP|355 Serrano Green||LA CROSSE|AR045|WI|54601|+1-946-659|director2006@outlook.com||||||||||
170|02375BC90416|207RC0000X|5|DONNA-MARIE|IP|1045 Kalmanovitz Bridge||CONYERS|AR069|GA|30094|+1-877-731|treated2048@protonmail.com||||||||||
259|34128DI12667|207RC0000X|2|RICHARD|OP|507 Oakwood Shore||BUFFALO|AR031|NY|14263|+1-499-226|introduce2019@protonmail.com||||||||||
170|76032BI38994|207RC0000X|2|PETER|IP|472 Madrid Annex||ROSEVILLE|AR143|MN|55113|+1-672-758|extending2029@outlook.com||||||||||
20|36147NT46313|207RC0000X|2|JUAN|OP|870 Tulip Heights||BAYAMON|AR143|PR|96170|+1-405-702|cho1894@duck.com||||||||||
259|65127LF77291|207RC0000X|6|JENIFER|OP|1096 Dunnes Expressway||LAS CRUCES|AR007|NM|88011|+1-851-410|studios1955@duck.com||||||||||
20|48267IR98808|207X00000X|7|LOUIS|OP|815 Forest Hill Loop||SAINT LOUIS|AR045|MO|63141|+1-129-609|appeared1858@duck.com||||||||||
471|14791PL22074|207X00000X|5|BILL|IP|1189 Massasoit Canyon||SHERIDAN|AR045|WY|82801|+1-395-401|purpose1852@yahoo.com||||||||||
20|35604PX00168|207X00000X|2|DANTE|OP|1287 Saint Croix Bend||POTTSTOWN|PA003|PA|19464|+1-350-703|waters2022@example.com||||||||||
20|49155OC68635|207X00000X|4|PAUL|IP|1255 Bird Landing||PAWLET|AR007|VT|57610|+1-044-057|surgeons1813@example.org||||||||||
20|58888UA45966|207X00000X|7|KIM|OP|423 Granville Court||MITCHELL|LA033|SD|57301|+1-056-991|bailey1998@gmail.com||||||||||
259|47212FL24111|207RC0000X|4|MITCHEL|IP|1031 Sanchez Center||PROVIDENCE|AR031|RI|29054|+1-793-606|nutrition2044@outlook.com||||||||||
20|35425YM79360|207R00000X|3|AARON|OP|88 Great Mews||LITTLE ROCK|AR045|AR|72205|+1-529-983|knife2062@yahoo.com||||||||||
259|69430BH69079|207X00000X|2|DAVID|IP|50 Anglo Trace||READING|LA071|PA|19612|+1-227-168|collectables1977@yahoo.com||||||||||
20|93199ED02347|207RC0000X|2|JOSEPH|OP|507 John Maher Trail||CHINOOK|AR143|MT|59523|+1-040-508|sep1884@example.org||||||||||
259|60192LM67814|207X00000X|3|JOSEPH|OP|694 Gorgas Trail||DOVER|LA033|DE|19904|+1-059-052|went2032@example.org||||||||||
259|50397WL23730|207X00000X|6|SISIRA|OP|492 Letterman Point||FORT WAYNE|AR031|IN|46825|+1-295-621|supplements1820@yandex.com||||||||||
170|05935ZH42000|207X00000X|7|THOMAS|OP|844 Bessie Run||LINCOLN|AR007|NE|68506|+1-553-010|improve1871@protonmail.com||||||||||
20|17339NI27002|207X00000X|3|VITTORIO|OP|476 Myra Drive||CHARLOTTE|AR131|NC|28202|+1-049-972|comparative1894@gmail.com||||||||||
259|78647SX80781|207X00000X|1|MIHAELA|IP|826 Iron Park||ALBUQUERQUE|NE109|NM|87102|+1-583-016|generate2010@duck.com||||||||||
20|66479ZZ90548|207RC0000X|7|DONNA-MARIE|IP|171 Saul Spur||CONYERS|AR119|GA|30094|+1-217-560|vatican1912@protonmail.com||||||||||
259|59771RK06754|207RC0000X|9|KARIN|IP|339 Hollywood Road||KANSAS CITY|AR031|MO|64180|+1-346-888|fundamentals1920@example.com||||||||||
170|08223YL09247|207X00000X|5|JAY|OP|1313 Cranleigh Junction||DECATUR|AR007|AL|35601|+1-144-152|france1942@example.org||||||||||
20|05634DV62745|207X00000X|8|LAWRENCE|IP|56 Princeton Mall||SAINT LOUIS|AR045|MO|63110|+1-343-201|logic1898@example.org||||||||||
20|10280ER02791|207X00000X|8|DANIEL|IP|914 San Jose Crescent||DILLON|AR119|MT|59725|+1-485-670|meaning1905@protonmail.com||||||||||
20|49207BY64979|207RC0000X|4|THOMAS|OP|1204 Lake Point||SALEM|NE153|NH|30792|+1-242-646|area1808@example.com||||||||||
259|67175FD92992|207RC0000X|1|LAURA|IP|326 Mason Creek||SINAJANA|AR045|GU|96910|+1-935-309|eric1877@gmail.com||||||||||
20|93096CK62331|207RC0000X|6|JAMES|OP|568 Stanyan Gardens||LYNCHBURG|LA071|VA|24502|+1-349-879|gif1803@yandex.com||||||||||
259|80565ED13463|207X00000X|1|JONATHAN|IP|146 Poppy Canyon||NEWTON|AR131|KS|67114|+1-166-786|transmitted2056@duck.com||||||||||
20|80554OY00343|207RC0000X|1|FLETCHER|IP|797 Armory Extension||FORT MYERS|AR143|FL|33912|+1-257-807|televisions1875@gmail.com||||||||||
170|91951RO46013|207RC0000X|7|MICHAEL|IP|1363 Polaris Walk||SALT LAKE CITY|LA017|UT|84108|+1-918-377|indices1864@protonmail.com||||||||||
170|22423HW27119|207R00000X|7|JOSEF|OP|883 Montclair Trail||PLACITAS|NE109|NM|87043|+1-753-119|interventions1939@duck.com||||||||||
20|91014IS00468|207X00000X|6|STANLEY|IP|1310 Huron Heights||MARIETTA|AR119|GA|30060|+1-243-931|cattle1839@example.com||||||||||
20|01898UH19244|207R00000X|2|BARRY|IP|157 Ofarrell Field||CHESTNUT HILL|AR031|MA|24672|+1-951-990|explaining2038@example.org||||||||||
170|45718PZ55026|207X00000X|8|REKHA|OP|655 Gilman Freeway||ROCHESTER|AR143|MN|55905|+1-604-309|usa1885@example.org||||||||||
20|98805OI25354|207X00000X|9|RAVINDRA|IP|543 Mabini Crescent||MINOT|AR045|ND|58702|+1-795-002|hydrogen1955@yahoo.com||||||||||
20|40775WR71896|207RC0000X|4|ELZBIETA|IP|407 Perry Arcade||TORRINGTON|AR007|CT|6790|+1-718-260|african2029@protonmail.com||||||||||
20|89284FN72171|207X00000X|7|PROSPERO|OP|52 Icehouse Landing||BURLINGTON|LA071|VT|54021|+1-060-293|hospitality2090@yandex.com||||||||||
20|70177HX26974|207X00000X|8|STEPHEN|IP|906 Ney Ferry||WASHINGTON|NE055|DC|20008|+1-039-542|disney1947@outlook.com||||||||||
259|41405SA22259|207RC0000X|5|PRAKASH|OP|292 Kamille Alley||DALE CITY|AR069|VA|22193|+1-740-932|define1998@example.org||||||||||
259|16647QK73125|207X00000X|4|EDWARD|OP|1334 Roanoke Loop||SHREVEPORT|AR007|LA|71105|+1-100-379|demand1878@yandex.com||||||||||
259|34128DI12667|207RC0000X|6|JEFFREY|OP|426 Dedman Stravenue||BREMERTON|LA017|WA|98312|+1-915-975|areas1897@live.com||||||||||
259|87685HP91302|207RC0000X|2|ERIC|IP|746 Ravenwood Plaza||DES MOINES|LA033|IA|50305|+1-052-177|dale1811@duck.com||||||||||
170|07595WU46232|207RC0000X|6|CORMAC|IP|999 Folsom Garden||FPO|AR045|AP|96350|+1-046-205|rpm1946@duck.com||||||||||
20|73218ZF04848|207X00000X|5|SUSAN|OP|1032 Alviso Lake||WENATCHEE|AR045|WA|98801|+1-619-054|maple1995@duck.com||||||||||
20|32762FN32080|207RC0000X|1|RICHARD|OP|1322 Aspen Center||MARTINSBURG|NE153|WV|25405|+1-164-067|varied1934@example.org||||||||||
259|24248XC73850|207RC0000X|7|CHARLES|IP|924 Santa Ynez Grove||SPENCER|AR069|IA|51301|+1-415-503|operational1930@live.com||||||||||
20|95491QH97872|207RC0000X|7|KEVIN|OP|243 Kern Ranch||SALEM|LA017|NH|30792|+1-470-977|educational1842@outlook.com||||||||||
20|78694TR64948|207X00000X|5|MARIA|IP|1317 Malvina Annex||PHOENIX|AR119|AZ|85038|+1-726-727|matthew1830@yandex.com||||||||||
20|62628VT85218|207RC0000X|1|PAUL|IP|115 Garces Shore||KENT|AR069|OH|44240|+1-362-588|jewel2029@yandex.com||||||||||
170|99855DO18520|207X00000X|6|EVELYN|OP|167 Atalaya Field||SAINT LOUIS|AR143|MO|63131|+1-213-802|bass2086@example.org||||||||||
20|34159US32576|207X00000X|5|JOHN|OP|647 Capistrano Loop||FPO|NE153|AP|96350|+1-134-608|ringtones1850@duck.com||||||||||
20|07785KW34367|207X00000X|1|ELIZABETH|OP|479 Ofarrell Freeway||TUCSON|LA033|AZ|85741|+1-409-515|cult2003@gmail.com||||||||||
20|84273CY73778|207X00000X|1|CHRISTOPHER|IP|91 Dellbrook Arcade||SALT LAKE CITY|LA017|UT|84125|+1-515-441|fire1980@duck.com||||||||||
170|79611YM80336|207RC0000X|5|BRET|IP|604 Diana Terrace||APO|AR119|AE|9126|+1-857-987|cialis1962@yahoo.com||||||||||
20|03788OV28119|207X00000X|1|JAY|IP|29 El Dorado Manor||DECATUR|AR143|AL|35601|+1-529-376|ide1805@outlook.com||||||||||
20|76529WC38603|207X00000X|5|JOHN|IP|280 Greenwood Landing||TWIN FALLS|AR007|ID|83303|+1-715-027|corpus1836@example.com||||||||||
20|20722GD68049|207X00000X|8|DUANE|OP|1219 Carnelian Landing||GREENVILLE|AR143|AL|36037|+1-010-686|cafe1939@yahoo.com||||||||||
259|48248NH75505|207X00000X|5|HEATHER|OP|668 Pulaski Landing||EXETER|LA071|NH|38334|+1-932-342|newsletter2019@duck.com||||||||||
20|22954KT91779|207X00000X|7|ROY|OP|1009 Leland Route||COVINGTON|PA003|LA|70433|+1-838-052|opinions1983@outlook.com||||||||||
20|13886JY27533|207RC0000X|3|KIM|OP|712 Auto Plaza||MITCHELL|AR045|SD|57301|+1-891-723|subsection1920@yandex.com||||||||||
20|32687AS58827|207RC0000X|6|TAE'NI|OP|948 Pershing Parkway||DYER|AR131|IN|46311|+1-000-019|relatives2061@yandex.com||||||||||
170|16938ZV40771|207RC0000X|2|CASEY|IP|346 John Expressway||COEUR D ALENE|AR143|ID|83816|+1-095-500|stand2027@live.com||||||||||
