HOME_PLAN_ID_CD|BHI_PROV_ID|PROVIDER_ID|ALT_PROV_ID|CON_PROV_ID|PROV_SPCLT_CD|PLAN_PROV_SPCLT_CD|CMS_SPCLT_CD|PROV_TYPE|PROV_NET_IND|OOA_IND|PROV_ORG_NM|PROV_NM_LAST|PROV_NM_FIRST|PROV_STREET1|PROV_STREET2|PROV_CITY|PROV_COUNTY_CD|PROV_STATE|PROV_ZIP|PROV_PHONE|PROV_EMAIL|PROV_NPI|PROV_DEA|SEG1_ID|SEG2_ID|SEG3_ID|SEG4_ID|SEG5_ID|SEG6_ID|SEG7_ID|SEG8_ID|SEG9_ID|SEG10_ID|PROV_ARRANGEMENT_ID_1|PROV_ARRANGEMENT_NM_1|PROV_ARRANGEMENT_TYPE_CD_1|PROV_ARRANGEMENT_START_DT_1|PROV_ARRANGEMENT_END_DT_1|PROV_ARRANGEMENT_ID_2|PROV_ARRANGEMENT_NM_2|PROV_ARRANGEMENT_TYPE_CD_2|PROV_ARRANGEMENT_START_DT_2|PROV_ARRANGEMENT_END_DT_2|PROV_TAXONOMY_CD|MEDICARE_PROV_ID
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||PARR|CHRISTOPHER|PO BOX 25488||SALT LAKE CITY|AR007|UT|84125||avenue2066@gmail.com|1063410157||||||||||||||||||||||53249VVMOZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||REED|JON|1124 COLUMBIA STREET||SEATTLE|AR069|WA|98104||danny1908@example.org|1043215973||||||||||||||||||||||32996JHRIT|
20|208G00000X|208G00000X|208G00000X|208G00000X||||GROUP||I||AMATO|DINA|26 SCHOOLHOUSE DR UNIT 303||WEST HARTFORD|PA003|CT|61101||documents1804@yahoo.com|1114920832||||||||||||||||||||||08906KQRWA|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||HASNAIN|WIRASAT|KING ABDULAZIZ MEDICAL CITY P.O.BOX 9515||JEDDAH|PA003|MA|21423||some1925@protonmail.com|1679574891||||||||||||||||||||||28233UEFUW|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ABRAHAM|NADIA|8200 DODGE ST||OMAHA|NE109|NE|68114||port1831@protonmail.com|1801899067||||||||||||||||||||||37202COPHS|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||MACHAFFIE|BRUCE|3205 N ACADEMY BLVD STE 130||COLORADO SPRINGS|LA017|CO|80917||broadcast1995@example.org|1871595173||||||||||||||||||||||96128OPPBY|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||PATEL|SUNIT|PO BOX 160||LITTLETON|AR143|NH|3561||isolated1924@yandex.com|1629071220||||||||||||||||||||||09209YWBQX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||HUGHES|LINDA|PO BOX 577||CIRCLE PINES|NE109|MN|55014||documentation1808@example.com|1801899042||||||||||||||||||||||86583CJIUR|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||GILLUM|PAUL|2413 PALMER CIR||NORMAN|NE109|OK|73069||indie2033@gmail.com|1982602025||||||||||||||||||||||24090KTEZY|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||HASNAIN|WIRASAT|KING ABDULAZIZ MEDICAL CITY P.O.BOX 9515||JEDDAH|AR031|MA|21423||receives2043@gmail.com|1679574891||||||||||||||||||||||25569ZZSFJ|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||ELLER|BRIAN|3165 DUNES VALLEY PATH||STEVENSVILLE|NE153|MI|49127||marriott1993@gmail.com|1457354482||||||||||||||||||||||60801TZGEQ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||FISHER|STEVEN|PO BOX 2526||FORT WAYNE|AR045|IN|46801||parameter1983@protonmail.com|1437152469||||||||||||||||||||||53871KUQCY|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||KRULL|HENRY|291 N FIREWEED ST||SOLDOTNA|NE109|AK|99669||moves2019@duck.com|1669477790||||||||||||||||||||||02453GGBDA|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||TULECKE|MARK|PO BOX 100519||ATLANTA|NE109|GA|30384||satisfied1835@duck.com|1356344527||||||||||||||||||||||81856EDPAU|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||ZIEGELBEIN|KURT|1836 SOUTH AVE||LA CROSSE|AR007|WI|54601||nov1843@example.com|1205830809||||||||||||||||||||||80097TBMLO|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||STICKLEY|LOUIS|625 S NEW BALLAS RD||SAINT LOUIS|PA003|MO|63141||detector1934@duck.com|1295738201||||||||||||||||||||||29210KAHMV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||LAWRENCE|JOSEPH|P.O. BOX 638||GILLETTE|NE055|WY|82717||median1969@yahoo.com|1417953373||||||||||||||||||||||98663ZZLPT|
20|207YS0123X|207YS0123X|207YS0123X|207YS0123X||||PROVIDER||O||ROBINSON|ALMA|1111 N CHARLES ST||BALTIMORE|LA071|MD|21201||americans2025@outlook.com|1609879428||||||||||||||||||||||82739NRVNP|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MOSELEY|THOMAS|121 MEDICAL VILLAGE DR||NEWPORT|AR119|VT|58559||luis2099@duck.com|1003813346||||||||||||||||||||||33435IHOCA|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||JOHNSON|GLENN|2215 BIG TIMBER RD||CALMAR|LA017|IA|52132||lover1952@yandex.com|1417950569||||||||||||||||||||||23250OVZGE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||HOWAR|JOHN|PO BOX 587||TWIN FALLS|AR119|ID|83303||titans2002@yahoo.com|1316940125||||||||||||||||||||||56287IEFCE|
471|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||FISH|DANIEL|60 OLD NEW MILFORD RD||BROOKFIELD|AR007|CT|68042||consult1898@live.com|1659374734||||||||||||||||||||||23534KNGEO|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||TOOZE|STEVEN|211 EXECUTIVE DR STE 11||NEWARK|PA003|DE|19702||matrix1886@example.com|1427051226||||||||||||||||||||||01715ZRIAL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||BIDEAU|ROBIN|2307 GREENE WAY||LOUISVILLE|NE153|KY|40220||administration1818@protonmail.com|1013910678||||||||||||||||||||||77778OIYXE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||CAPRIO|RALPH|1033 ROUTE 46||CLIFTON|NE153|NJ|70132||listening2036@gmail.com|1174526636||||||||||||||||||||||40845XPGYT|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||CHANG-STROMAN|TAE'NI|1160 JOLIET ST||DYER|AR143|IN|46311||informational1896@yandex.com|1902809601||||||||||||||||||||||31498NCEAG|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||ALI|ABBAS|1 MEDICAL CENTER DR||MORGANTOWN|NE055|WV|26506||starting2088@yahoo.com|1801899158||||||||||||||||||||||86206ISYTI|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||O'DONNELL|PHILIP|104 SELMA DR||WINCHESTER|PA003|VA|22601||editorials2035@example.org|1871596924||||||||||||||||||||||14530MPZTQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||BRAUNSTEIN|ALAN|P.O. BOX 1468||NOVI|NE055|MI|48099||requested2073@yahoo.com|1154325413||||||||||||||||||||||58177BZQPE|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||BIDEAU|ROBIN|2307 GREENE WAY||LOUISVILLE|PA003|KY|40220||jelsoft2080@protonmail.com|1013910678||||||||||||||||||||||84638TNOAO|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CHAMBERS|DAVID|PO BOX 200149||ANCHORAGE|AR131|AK|99520||qualify1814@duck.com|1649273897||||||||||||||||||||||74037OTPUR|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ANGLIN|EDWARD|1455 E BERT KOUNS LOOP||SHREVEPORT|AR143|LA|71105||warrior1872@example.com|1811991714||||||||||||||||||||||81976PUXFD|
170|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||RINDAHL|MARTIN|1867 E FIR AVE||FRESNO|AR007|CA|93720||landscape1835@outlook.com|1174529135||||||||||||||||||||||22814MFQBM|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MARTENS|JEFFREY|1 BOONE RD||BREMERTON|LA017|WA|98312||robot2007@yandex.com|1104829548||||||||||||||||||||||38906EAZWF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||KITE|ROY|120 INNWOOD DR||COVINGTON|LA033|LA|70433||preliminary1889@example.org|1538162060||||||||||||||||||||||99014GRAPO|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||TRANOVICH|MICHAEL|1200 BROOKS LN||JEFFERSON HILLS|AR143|PA|15025||proceedings1944@yandex.com|1477556660||||||||||||||||||||||69895UTOGN|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||HOLCOMB|RANDALL|PO BOX 8888||BELFAST|LA033|ME|49158||pray1808@duck.com|1346243482||||||||||||||||||||||07315SKHBZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||RIVERA MORILLO|PEDRO|AVE. LUIS MUNOZ MARIN A 8||CAGUAS|NE153|PU|726||unique1821@yahoo.com|1902800691||||||||||||||||||||||16463LOPKV|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CURTIN|KENNETH|233 NE 102ND AVE||PORTLAND|AR007|OR|97220||experiences1965@protonmail.com|1568466548||||||||||||||||||||||20449UJKZV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||MANSON|STEVEN|1836 SOUTH AVE||LA CROSSE|LA033|WI|54601||depending1981@outlook.com|1396748141||||||||||||||||||||||36421BJVQH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||PATIL|SANJAY|6905 BURLINGTON PIKE||FLORENCE|NE055|KY|41042||glass2031@protonmail.com|1417950510||||||||||||||||||||||55883XBMKY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||JANOS|AARON|500 SOUTH UNIVERSITY AVENUE||LITTLE ROCK|AR143|AR|72205||marie1859@example.org|1003819996||||||||||||||||||||||11551LAWVY|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SWERDLOW|TREVOR|9050 PINES BLVD||PEMBROKE PINES|NE109|FL|33024||extended1991@gmail.com|1124021274||||||||||||||||||||||78935HAQKD|
20|208G00000X|208G00000X|208G00000X|208G00000X||||PROVIDER||O||KERRIGAN|JAMES|8591 CROSSROADS DRIVE||YOUNGSTOWN|AR069|OH|44514||buttons2049@example.org|1679576508||||||||||||||||||||||12450HCSHL|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||FINEGOLD|ROBERT|PO BOX 1849||LEWISTON|NE109|ME|42411||corpus2079@outlook.com|1366446106||||||||||||||||||||||17014XSDSY|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ALGAN|SHEILA|1122 NE 13TH ST||OKLAHOMA CITY|NE109|OK|73117||dealer2073@example.org|1629071543||||||||||||||||||||||92905MZNYJ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||MYERS|JANA|7001 SW 87TH AVE||MIAMI|LA017|FL|33173||turner1846@protonmail.com|1174526362||||||||||||||||||||||86292SJZPF|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||I||WEISS|KENNETH|6077 PRIMACY PKWY STE 140||MEMPHIS|AR007|TN|38119||downloaded1993@example.com|1700889730||||||||||||||||||||||34797FZEPG|
259|207RN0300X|207RN0300X|207RN0300X|207RN0300X||||GROUP||O||BOYER|MICHAEL|295 CHIPETA WAY||SALT LAKE CITY|AR069|UT|84108||barn1944@duck.com|1598763112||||||||||||||||||||||72150OVZIV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||KOMANDUR|REVATI|PSC 10 BOX 1265||APO|AR143|AE|91420||relationships1972@yahoo.com|1023012358||||||||||||||||||||||13904RVJAX|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||STRICKLER|STEVEN|3260 HOSPITAL DR||JUNEAU|AR069|AK|99801||freeware1862@duck.com|1699778290||||||||||||||||||||||50586EYAKP|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||LAWRENCE|JOSEPH|P.O. BOX 638||GILLETTE|NE055|WY|82717||thru1840@protonmail.com|1417953373||||||||||||||||||||||00264CQPEJ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||CHAMBERS|DAVID|PO BOX 200149||ANCHORAGE|NE055|AK|99520||oasis1838@example.org|1649273897||||||||||||||||||||||78044VHFNH|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CHILCOTE|WAYNE|123 PRIMROSE LN||HAMILTON|AR119|MT|59840||vulnerability2067@duck.com|1508861840||||||||||||||||||||||19985ULOIA|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||RING|MICHAEL|PO BOX 331||LIBERTY LAKE|AR069|WA|99019||struck2016@outlook.com|1467455543||||||||||||||||||||||32106ISQCY|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ELLER|BRIAN|3165 DUNES VALLEY PATH||STEVENSVILLE|NE109|MI|49127||history2050@yandex.com|1457354482||||||||||||||||||||||22481ZALIA|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||BUTLER|THOMAS|6501 PEAKE RD||MACON|NE153|GA|31210||wednesday1946@outlook.com|1942206636||||||||||||||||||||||38724SMNID|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||GILSTAD|JOHN|US NAVAL HOSPITAL||FPO|NE153|AP|96350||lonely1869@protonmail.com|1669473856||||||||||||||||||||||69383PPKMZ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||BECKSTEAD|JAY|PO BOX 1470||PHOENIX|AR119|OR|97535||hourly1834@yahoo.com|1760487888||||||||||||||||||||||77616IPYGQ|
20|207RG0300X|207RG0300X|207RG0300X|207RG0300X||||PROVIDER||O||ROSS|PAUL|PO BOX 186||PAWLET|AR031|VT|57610||calgary2062@live.com|1508863135||||||||||||||||||||||90988KSSEQ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||RANASINGHE|SISIRA|228 E COLLINS RD STE D||FORT WAYNE|AR007|IN|46825||latter1914@duck.com|1245233881||||||||||||||||||||||96309UPORJ|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||O'CONNOR|CORMAC|PSC 475||FPO|NE055|AP|96350||abuse1887@protonmail.com|1780686360||||||||||||||||||||||50314EAVYN|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||STINSON|ANITA|PO BOX 50460||CASPER|LA071|WY|82605||massachusetts1965@example.org|1942209200||||||||||||||||||||||33545DLPOS|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||MASON|JULIA|24850 SE STARK ST||GRESHAM|AR069|OR|97030||issues2019@protonmail.com|1164426110||||||||||||||||||||||94361SQBEL|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||GOLDBERG|STEVEN|1010 NORTHERN BLVD||GREAT NECK|LA033|NY|11021||margaret2088@protonmail.com|1205839255||||||||||||||||||||||75976JFFJK|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||DOBRATZ|STEPHEN|2205 W MAIN ST||RUSSELLVILLE|AR119|AR|72801||producer1953@yandex.com|1023011194||||||||||||||||||||||43311PGTIK|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||HICKS|JOHN|1213 56TH ST||MERIDIAN|AR045|MS|39305||fin1909@live.com|1942204284||||||||||||||||||||||06878XYDMV|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||WEISS|KENNETH|6077 PRIMACY PKWY STE 140||MEMPHIS|AR007|TN|38119||preservation2067@protonmail.com|1700889730||||||||||||||||||||||63237FPLVN|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||STRNAD|BRADLEY|7221 ENGLE RD STE 220||FORT WAYNE|AR143|IN|46804||forgot1933@duck.com|1548263726||||||||||||||||||||||17736TJPNR|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||DUPRE|D'MICHELLE|PMB 341||CHRISTIANSTED|LA071|VI|820||regulated1900@yahoo.com|1295737047||||||||||||||||||||||52586KFKHZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||POWELL|JOHN|900 W TEMPLE AVE STE 2500||EFFINGHAM|AR069|IL|62401||usgs1972@yandex.com|1437152451||||||||||||||||||||||22739CVLFS|
471|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||HICKS|JOHN|1213 56TH ST||MERIDIAN|AR119|MS|39305||inventory2019@yahoo.com|1942204284||||||||||||||||||||||20695QALHI|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||FARHAT|MOHAMAD|3535 N WEBB RD||WICHITA|NE153|KS|67226||diego1966@gmail.com|1528062163||||||||||||||||||||||57760VJOKH|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||DAVIS|JEFFREY|5871 GIBBONS DRIVE||RICHMOND|AR131|BR|V7C 2||warranties1975@protonmail.com|1164428116||||||||||||||||||||||55770WCCWY|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||GILLUM|PAUL|2413 PALMER CIR||NORMAN|AR007|OK|73069||chassis1885@gmail.com|1982602025||||||||||||||||||||||67552WQHEY|
20|207RG0300X|207RG0300X|207RG0300X|207RG0300X||||GROUP||I||NEMES|JOSEPH|PO BOX 309||CHINOOK|AR007|MT|59523||happen1993@gmail.com|1134122872||||||||||||||||||||||62173KVOZU|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||WILLIAMS|BILL|1456 W 5TH ST||SHERIDAN|AR069|WY|82801||automobile1950@example.com|1245238468||||||||||||||||||||||41796WBWXK|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||GONZALES|LUISITO|710 N NILES AVE||SOUTH BEND|LA033|IN|46617||czech2022@protonmail.com|1164425997||||||||||||||||||||||82839EPIBE|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||LACH-PASKO|ELZBIETA|540 LITCHFIELD ST||TORRINGTON|AR007|CT|6790||utilities1852@yandex.com|1649270026||||||||||||||||||||||89982PKYSJ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||I||ELLER|BRIAN|3165 DUNES VALLEY PATH||STEVENSVILLE|NE055|MI|49127||gun2095@yandex.com|1457354482||||||||||||||||||||||56561DJVAA|
20|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||ROGERS|KATHLEEN|1780 CELESTE CIR||YOUNGSTOWN|AR007|OH|44511||battle2061@live.com|1174528947||||||||||||||||||||||10292KKGQZ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||REED|JON|1124 COLUMBIA STREET||SEATTLE|AR143|WA|98104||instructor1828@live.com|1043215973||||||||||||||||||||||10383CBUSN|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||MYERS|JANA|7001 SW 87TH AVE||MIAMI|AR007|FL|33173||commodity2093@yandex.com|1174526362||||||||||||||||||||||53063YRDLO|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||MARQUES DIAZ|BERNARDO|310 LOMAS VERDES AVE. SUITE 208||SAN JUAN|AR131|PR|92766||desperate2043@outlook.com|1013910231||||||||||||||||||||||85088TIYQU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||WICKSTROM|KARL|790 GAIL GARDNER WAY||PRESCOTT|NE055|AZ|86305||job1839@example.com|1669476123||||||||||||||||||||||85993NNIZD|
20|208G00000X|208G00000X|208G00000X|208G00000X||||PROVIDER||O||MOSELEY|THOMAS|121 MEDICAL VILLAGE DR||NEWPORT|AR131|VT|58559||verified1995@yandex.com|1003813346||||||||||||||||||||||57512MDPQP|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||CRYSTAL|JONATHAN|2678 SOUTH RD STE 202||POUGHKEEPSIE|AR069|NY|12601||helps1941@yandex.com|1497753933||||||||||||||||||||||77794KVIGA|
259|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||AUSTIN|SUSAN|820 N CHELAN AVE||WENATCHEE|AR007|WA|98801||those2035@gmail.com|1659374767||||||||||||||||||||||26105ECJGA|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||ALBRIGHT|DANIEL|3001 EDWARDS MILL RD STE 200||RALEIGH|AR007|NC|27612||compromise1802@protonmail.com|1053314922||||||||||||||||||||||90488FGREU|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||CROUCH|CHARLES|1200 1ST AVE E||SPENCER|LA071|IA|51301||cuts2040@protonmail.com|1477556280||||||||||||||||||||||33492FLLDG|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||HOLLEY|PAUL|2900 12TH AVE N||BILLINGS|AR045|MT|59101||bibliography1971@example.com|1881696011||||||||||||||||||||||49385RZHMT|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||SOLORIO|JAY|PO BOX 5776||DECATUR|AR007|AL|35601||camping1982@example.org|1588667513||||||||||||||||||||||99330NQTXE|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||NISENBAUM|JOSEF|126 DIAMOND TAIL RD||PLACITAS|NE055|NM|87043||scottish1993@yahoo.com|1790789493||||||||||||||||||||||27747GAEHE|
20|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||ARUMUGHAM|AKILAN|1820 PRESTON PARK BLVD||PLANO|AR007|TX|75093||between2098@protonmail.com|1851394670||||||||||||||||||||||40939VUVAX|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||I||CHAMBERS|JOSEPH|221 MAHALANI STREET||WAILUKU|AR045|HI|96793||renewable2080@protonmail.com|1831197813||||||||||||||||||||||55574JKQPC|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||VERNOY|TERRY|1329 LUSITANA ST||HONOLULU|AR031|HI|96813||freeze1943@yandex.com|1124021878||||||||||||||||||||||07012MBAWJ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||VERNOY|TERRY|1329 LUSITANA ST||HONOLULU|AR031|HI|96813||ozone2049@protonmail.com|1124021878||||||||||||||||||||||18251DBHSH|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||TACVORIAN|ARPINE|6355 S BUFFALO DR FL 3||LAS VEGAS|AR069|NV|89113||too1986@live.com|1598768509||||||||||||||||||||||68179MXFHY|
259|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||DAVIS|STACY|501 GREAT CIRCLE RD||NASHVILLE|AR007|TN|37228||telephone1998@protonmail.com|1942203963||||||||||||||||||||||68676GOBEP|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||SUNG|BIN|600 JEFFERSON ST STE 301||LAFAYETTE|NE153|LA|70501||antibody2035@gmail.com|1669475711||||||||||||||||||||||31047AHOSY|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||GLENN|JAMES|1130 OXFORD DRIVE||EMPORIA|LA033|KS|66801||essentials1875@duck.com|1699778092||||||||||||||||||||||00990MQLUQ|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ALVEZ|LAURA|736 ROUTE 4||SINAJANA|LA017|GU|96910||journalism1976@duck.com|1447254891||||||||||||||||||||||63386JXTJE|
471|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||I||KRULL|HENRY|291 N FIREWEED ST||SOLDOTNA|AR007|AK|99669||styles1962@protonmail.com|1669477790||||||||||||||||||||||16616RMGEC|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||POSER|ROLF|635 PARK AVE.||COLUMBUS|AR143|WI|53925||nathan2008@duck.com|1013910645||||||||||||||||||||||92053UGRWO|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||CROWLEY|HEATHER|1 HAMPTON RD||EXETER|NE153|NH|38334||excellence2098@protonmail.com|1336142595||||||||||||||||||||||59397JTSVD|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||JOHNSON|GLENN|2215 BIG TIMBER RD||CALMAR|AR119|IA|52132||abroad1971@gmail.com|1417950569||||||||||||||||||||||49351CQPKK|
259|207X00000X|207X00000X|207X00000X|207X00000X||||PROVIDER||O||READ|MARC|PO BOX 1807||WINCHESTER|LA033|VA|22604||following1826@duck.com|1447253083||||||||||||||||||||||42257QMLQU|
259|207X00000X|207X00000X|207X00000X|207X00000X||||FACILITY||O||SMITH|PETER|PO BOX 17288||JERSEY CITY|AR131|NJ|73077||belly2095@outlook.com|1861497224||||||||||||||||||||||39251UBUWD|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||PROVIDER||O||HORVATH|ANDREW|PO BOX 26666||ALBUQUERQUE|AR143|NM|87125||franklin1967@gmail.com|1568466464||||||||||||||||||||||70322VMIPC|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||GROTEN|DAVID|PO BOX 1559||PRINCETON|NE055|WV|24740||issues2005@live.com|1932108180||||||||||||||||||||||57001XOJHV|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||ALDANA|ALVARO|3686 GRANDVIEW PKWY||BIRMINGHAM|NE153|AL|35243||utils2096@yahoo.com|1295739274||||||||||||||||||||||22104ZUFOM|
20|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||I||ALGAN|SHEILA|1122 NE 13TH ST||OKLAHOMA CITY|NE055|OK|73117||combines1976@protonmail.com|1629071543||||||||||||||||||||||72915UTPVD|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||GROUP||O||AVIOLI|RICHARD|510 BUTLER AVE||MARTINSBURG|AR143|WV|25405||paint1826@example.org|1124022173||||||||||||||||||||||92460CTAAL|
170|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||I||FISHER|MARK|801 BROADWAY N||FARGO|AR045|ND|58102||battle1918@duck.com|1528062924||||||||||||||||||||||97187EARPQ|
170|207RC0000X|207RC0000X|207RC0000X|207RC0000X||||FACILITY||O||RAMOS|AILEEN|PO BOX 1885||SAN GERMAN|NE153|PR|68318||remedies1926@yahoo.com|1306844758||||||||||||||||||||||98648NZNOZ|
20|207X00000X|207X00000X|207X00000X|207X00000X||||GROUP||O||SOARES RIVERA|MANUEL|PO BOX 398||HUMACAO|AR007|PR|79203||junior1883@gmail.com|1306844725||||||||||||||||||||||39503NNQWV|
